nr_sessions,total_km,km_Z3_4,km_Z5_T1_T2,km_sprinting,strength_training,hours_alternative,perceived_exertion,perceived_trainingSuccess,perceived_recovery,nr_sessions_1,total_km_1,km_Z3_4_1,km_Z5_T1_T2_1,km_sprinting_1,strength_training_1,hours_alternative_1,perceived_exertion_1,perceived_trainingSuccess_1,perceived_recovery_1,nr_sessions_2,total_km_2,km_Z3_4_2,km_Z5_T1_T2_2,km_sprinting_2,strength_training_2,hours_alternative_2,perceived_exertion_2,perceived_trainingSuccess_2,perceived_recovery_2,nr_sessions_3,total_km_3,km_Z3_4_3,km_Z5_T1_T2_3,km_sprinting_3,strength_training_3,hours_alternative_3,perceived_exertion_3,perceived_trainingSuccess_3,perceived_recovery_3,nr_sessions_4,total_km_4,km_Z3_4_4,km_Z5_T1_T2_4,km_sprinting_4,strength_training_4,hours_alternative_4,perceived_exertion_4,perceived_trainingSuccess_4,perceived_recovery_4,nr_sessions_5,total_km_5,km_Z3_4_5,km_Z5_T1_T2_5,km_sprinting_5,strength_training_5,hours_alternative_5,perceived_exertion_5,perceived_trainingSuccess_5,perceived_recovery_5,nr_sessions_6,total_km_6,km_Z3_4_6,km_Z5_T1_T2_6,km_sprinting_6,strength_training_6,hours_alternative_6,perceived_exertion_6,perceived_trainingSuccess_6,perceived_recovery_6,athlete_id,injury,date
1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0,0,220
1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,221
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0,0,223
1.0,11.0,4.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,0,0,225
1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,10.3,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0,0,226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,10.3,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,10.3,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,228
1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,10.3,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0,0,229
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,10.3,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,230
1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,10.3,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,0.0,0.18,0,0,231
1.0,10.3,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,0.0,0.18,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,232
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,0.0,0.18,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,10.7,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0,0,233
1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,0.0,0.18,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,10.7,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,234
1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,0.0,0.18,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,10.7,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,10.5,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0,0,235
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,0.0,0.18,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,10.7,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,10.5,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,236
1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,0.0,0.18,1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,10.7,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,10.5,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,237
1.0,6.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,10.7,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,10.5,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09,0.0,0.17,0,0,238
1.0,10.7,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,10.5,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09,0.0,0.17,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,239
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,10.5,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09,0.0,0.17,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.2,3.2,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,240
1.0,10.5,3.8,0.0,0.0,0.0,0.0,0.1,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09,0.0,0.17,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.2,3.2,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,241
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09,0.0,0.17,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.2,3.2,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,0,0,242
1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09,0.0,0.17,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.2,3.2,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,0,0,243
1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09,0.0,0.17,1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.2,3.2,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,0,0,244
1.0,9.6,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.2,3.2,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.83,0.09,0.0,0.18,0,0,245
1.0,9.2,3.2,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.83,0.09,0.0,0.18,1.0,10.3,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.16,0,0,246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,11.4,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.83,0.09,0.0,0.18,1.0,10.3,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.16,1.0,12.3,6.3,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0,0,247
1.0,11.4,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.83,0.09,0.0,0.18,1.0,10.3,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.16,1.0,12.3,6.3,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,248
1.0,7.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.18,1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.83,0.09,0.0,0.18,1.0,10.3,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.16,1.0,12.3,6.3,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.8,1.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,249
1.0,9.5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.83,0.09,0.0,0.18,1.0,10.3,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.16,1.0,12.3,6.3,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.8,1.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,0,0,250
1.0,0.0,0.0,0.0,0.0,0.0,1.83,0.09,0.0,0.18,1.0,10.3,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.16,1.0,12.3,6.3,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.8,1.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,1.0,11.1,5.1,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,251
1.0,10.3,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.16,1.0,12.3,6.3,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.8,1.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,1.0,11.1,5.1,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,0,0,252
1.0,12.3,6.3,0.0,0.0,0.0,0.0,0.1,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.8,1.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,1.0,11.1,5.1,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.17,0,0,253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,9.8,1.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,1.0,11.1,5.1,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.17,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0,0,254
1.0,9.8,1.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,1.0,11.1,5.1,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.17,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,0,0,255
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,1.0,11.1,5.1,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.17,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0,0,256
1.0,11.1,5.1,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.17,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,1.0,8.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.16,0,0,257
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.16,1.0,5.0,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.17,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,1.0,8.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,14.5,7.5,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,258
1.0,5.0,0.0,0.0,0.5,0.0,0.0,0.09,0.0,0.17,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,1.0,8.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,14.5,7.5,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.07,0.0,0.16,0,0,259
1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,1.0,8.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,14.5,7.5,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.07,0.0,0.16,1.0,4.7,0.0,0.0,1.2,0.0,0.0,0.08,0.0,0.18,0,0,260
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,1.0,8.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,14.5,7.5,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.07,0.0,0.16,1.0,4.7,0.0,0.0,1.2,0.0,0.0,0.08,0.0,0.18,1.0,11.8,4.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,261
1.0,12.0,5.0,0.0,0.0,0.0,0.0,0.08,0.0,0.17,1.0,8.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,14.5,7.5,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.07,0.0,0.16,1.0,4.7,0.0,0.0,1.2,0.0,0.0,0.08,0.0,0.18,1.0,11.8,4.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,0,0,262
1.0,8.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.16,1.0,14.5,7.5,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.25,0.07,0.0,0.16,1.0,4.7,0.0,0.0,1.2,0.0,0.0,0.08,0.0,0.18,1.0,11.8,4.8,0.0,0.0,0.0,0.0,0.09,0.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.17,1.0,9.4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0,0,263
